Class,A1x_1,A1y_1,A1z_1,G1x_1,G1y_1,G1z_1,A2x_1,A2y_1,A2z_1,G2x_1,G2y_1,G2z_1,A3x_1,A3y_1,A3z_1,G3x_1,G3y_1,G3z_1,A4x_1,A4y_1,A4z_1,G4x_1,G4y_1,G4z_1,A1x_2,A1y_2,A1z_2,G1x_2,G1y_2,G1z_2,A2x_2,A2y_2,A2z_2,G2x_2,G2y_2,G2z_2,A3x_2,A3y_2,A3z_2,G3x_2,G3y_2,G3z_2,A4x_2,A4y_2,A4z_2,G4x_2,G4y_2,G4z_2
Calcio,-1.3221,12.5547,-0.9101,3.6392,9.074,0.091,2.4852,8.8107,-3.5865,15.6341,23.1376,-0.6321,-0.2746,-0.7093,-0.182,0.0372,-0.4305,0.1139,0.3209,-0.3006,0.0287,1.9449,1.5426,-1.1744,7.7407,10.792,7.2234,6.3351,10.6829,3.1268,-1.4653,7.6519,-3.2417,-5.0805,23.2812,-16.7881,-1.8076,0.6263,-0.8679,-2.4291,-0.2107,0.3501,-0.3512,-0.1006,0.009,4.2846,0.2703,3.9483
Calcio,7.7407,10.792,7.2234,6.3351,10.6829,3.1268,-1.4653,7.6519,-3.2417,-5.0805,23.2812,-16.7881,-1.8076,0.6263,-0.8679,-2.4291,-0.2107,0.3501,-0.3512,-0.1006,0.009,4.2846,0.2703,3.9483,6.4522,15.5341,6.1839,11.3916,6.1579,5.9137,3.553,10.9894,0.9529,-0.9577,-7.4508,-15.0883,-0.977,-3.662,0.4401,-4.4905,-0.356,1.7193,0.1352,-0.9174,0.1112,2.311,2.0454,4.0382
Calcio,6.4522,15.5341,6.1839,11.3916,6.1579,5.9137,3.553,10.9894,0.9529,-0.9577,-7.4508,-15.0883,-0.977,-3.662,0.4401,-4.4905,-0.356,1.7193,0.1352,-0.9174,0.1112,2.311,2.0454,4.0382,5.3888,14.4468,17.4693,4.7645,10.1466,10.5584,2.6719,8.6622,-8.078,4.1563,-4.9033,-6.6415,1.036,1.6958,-1.5107,-5.377,-1.5766,1.9646,-0.3586,-1.5421,0.0452,2.7888,4.7576,3.7929
Calcio,5.3888,14.4468,17.4693,4.7645,10.1466,10.5584,2.6719,8.6622,-8.078,4.1563,-4.9033,-6.6415,1.036,1.6958,-1.5107,-5.377,-1.5766,1.9646,-0.3586,-1.5421,0.0452,2.7888,4.7576,3.7929,-1.1352,7.0126,4.2823,11.248,6.11,4.5873,2.988,10.726,-0.656,2.5618,-10.1897,-2.9113,0.1708,-0.9695,0.2118,-3.1607,-5.4228,2.7558,-1.0488,-1.2595,-0.2533,-2.4562,4.9609,3.7727
Calcio,-1.1352,7.0126,4.2823,11.248,6.11,4.5873,2.988,10.726,-0.656,2.5618,-10.1897,-2.9113,0.1708,-0.9695,0.2118,-3.1607,-5.4228,2.7558,-1.0488,-1.2595,-0.2533,-2.4562,4.9609,3.7727,-15.6491,6.3229,5.1685,2.217,2.9688,0.1437,-0.1245,9.3422,0.2298,3.0311,93.8527,-7.3885,-0.1336,0.8136,0.008,0.7987,-2.3493,2.386,-0.655,-1.8081,-0.0921,1.6352,-3.5817,3.8578
Calcio,-15.6491,6.3229,5.1685,2.217,2.9688,0.1437,-0.1245,9.3422,0.2298,3.0311,93.8527,-7.3885,-0.1336,0.8136,0.008,0.7987,-2.3493,2.386,-0.655,-1.8081,-0.0921,1.6352,-3.5817,3.8578,-2.7686,7.8509,5.8726,6.3398,2.0446,0.8428,-10.2759,9.3182,-5.8897,7.7237,-3.0311,-6.1866,0.3374,-1.6224,0.1916,5.2573,-3.0022,1.077,0.4092,2.3338,-0.3523,0.5119,-4.5357,0.1181
Calcio,-2.7686,7.8509,5.8726,6.3398,2.0446,0.8428,-10.2759,9.3182,-5.8897,7.7237,-3.0311,-6.1866,0.3374,-1.6224,0.1916,5.2573,-3.0022,1.077,0.4092,2.3338,-0.3523,0.5119,-4.5357,0.1181,0.1437,8.1239,2.3232,3.4333,-6.9336,10.7069,-2.4708,11.4682,0.3017,9.1315,-2.2601,-0.0814,0.6577,0.6753,0.2001,-3.3332,8.5963,-2.2487,0.3363,0.4592,0.0516,-0.8397,-1.5915,0.4071
Calcio,0.1437,8.1239,2.3232,3.4333,-6.9336,10.7069,-2.4708,11.4682,0.3017,9.1315,-2.2601,-0.0814,0.6577,0.6753,0.2001,-3.3332,8.5963,-2.2487,0.3363,0.4592,0.0516,-0.8397,-1.5915,0.4071,-1.0682,8.7514,2.007,36.2434,15.0547,-28.424,0.4884,8.7676,-2.7821,6.6559,2.8395,-3.462,0.7088,-0.009,0.1942,3.3012,-2.7952,0.1527,0.3374,1.0562,-0.0005,2.5073,-0.7966,-0.2943
Calcio,-1.0682,8.7514,2.007,36.2434,15.0547,-28.424,0.4884,8.7676,-2.7821,6.6559,2.8395,-3.462,0.7088,-0.009,0.1942,3.3012,-2.7952,0.1527,0.3374,1.0562,-0.0005,2.5073,-0.7966,-0.2943,-2.51,8.8712,2.5052,-0.5219,-1.8723,5.43,-0.9002,10.003,-0.1724,15.5863,-5.3151,-6.201,0.3006,1.6644,0.1889,0.3874,-0.6529,-0.9935,0.3576,1.8645,-0.207,0.7811,-1.8996,-3.712
Calcio,-2.51,8.8712,2.5052,-0.5219,-1.8723,5.43,-0.9002,10.003,-0.1724,15.5863,-5.3151,-6.201,0.3006,1.6644,0.1889,0.3874,-0.6529,-0.9935,0.3576,1.8645,-0.207,0.7811,-1.8996,-3.712,-1.5903,10.0016,2.5962,9.8306,4.5777,-1.2737,0.9816,9.5289,-1.8483,7.1826,-4.5298,-8.2265,0.4826,0.0298,0.2091,-0.737,2.1838,-1.7171,0.6274,2.187,0.0043,-1.7698,-2.5946,-4.7198
Calcio,-1.5903,10.0016,2.5962,9.8306,4.5777,-1.2737,0.9816,9.5289,-1.8483,7.1826,-4.5298,-8.2265,0.4826,0.0298,0.2091,-0.737,2.1838,-1.7171,0.6274,2.187,0.0043,-1.7698,-2.5946,-4.7198,-0.57,9.3693,-1.619,8.1977,5.4779,0.6943,1.5467,9.1985,-3.1795,5.1475,3.0311,-9.0118,0.4294,1.0227,0.2038,-0.3964,2.5398,-1.848,0.3975,0.903,0.2182,-1.8342,-0.9828,-2.6547
Calcio,-0.57,9.3693,-1.619,8.1977,5.4779,0.6943,1.5467,9.1985,-3.1795,5.1475,3.0311,-9.0118,0.4294,1.0227,0.2038,-0.3964,2.5398,-1.848,0.3975,0.903,0.2182,-1.8342,-0.9828,-2.6547,1.0394,8.6939,-0.6227,7.7812,7.2736,0.8045,1.3024,8.8442,-3.7062,5.6743,11.2336,-8.6239,0.2996,0.8977,0.125,2.2689,2.6989,-2.3743,0.2331,1.4149,-0.1272,-2.0641,-1.6852,-0.9285
Calcio,1.0394,8.6939,-0.6227,7.7812,7.2736,0.8045,1.3024,8.8442,-3.7062,5.6743,11.2336,-8.6239,0.2996,0.8977,0.125,2.2689,2.6989,-2.3743,0.2331,1.4149,-0.1272,-2.0641,-1.6852,-0.9285,-1.94,7.9515,-1.5184,9.8258,7.7668,2.5331,4.8028,8.9304,-2.0973,7.4699,13.7475,-2.7246,0.0287,1.59,0.2065,2.684,1.2531,-2.2727,0.0463,0.4757,-0.0218,-1.2792,-1.2808,-0.6731
Calcio,-1.94,7.9515,-1.5184,9.8258,7.7668,2.5331,4.8028,8.9304,-2.0973,7.4699,13.7475,-2.7246,0.0287,1.59,0.2065,2.684,1.2531,-2.2727,0.0463,0.4757,-0.0218,-1.2792,-1.2808,-0.6731,-0.1677,10.562,-1.3077,6.8714,8.7771,3.7972,1.0343,8.9352,-3.6009,2.6719,11.7076,-2.9688,0.0468,1.4048,0.0426,1.8959,0.7907,-2.51,0.0803,0.1687,-0.0532,-0.9083,-1.4755,-0.1261
Calcio,-0.1677,10.562,-1.3077,6.8714,8.7771,3.7972,1.0343,8.9352,-3.6009,2.6719,11.7076,-2.9688,0.0468,1.4048,0.0426,1.8959,0.7907,-2.51,0.0803,0.1687,-0.0532,-0.9083,-1.4755,-0.1261,-0.1054,9.8387,-0.5556,5.8083,8.1594,2.3415,1.6616,8.9543,-3.2992,4.0989,13.4458,-1.2689,-0.0399,0.2724,-0.0186,1.3686,0.0208,-1.3425,0.0442,0.5795,-0.2506,-0.3209,0.9727,-0.3384
Calcio,-0.1054,9.8387,-0.5556,5.8083,8.1594,2.3415,1.6616,8.9543,-3.2992,4.0989,13.4458,-1.2689,-0.0399,0.2724,-0.0186,1.3686,0.0208,-1.3425,0.0442,0.5795,-0.2506,-0.3209,0.9727,-0.3384,-0.1293,10.0543,-0.2347,3.8355,9.4284,1.9249,2.8539,9.074,-2.9209,-1.4653,9.6151,-4.7645,0.4124,-0.1889,-0.3592,0.3831,0.9041,-0.978,-0.0506,0.2943,-0.1873,-0.5193,-0.2836,-0.083
Fine,-0.1293,10.0543,-0.2347,3.8355,9.4284,1.9249,2.8539,9.074,-2.9209,-1.4653,9.6151,-4.7645,0.4124,-0.1889,-0.3592,0.3831,0.9041,-0.978,-0.0506,0.2943,-0.1873,-0.5193,-0.2836,-0.083,-1.6909,8.4113,-0.1533,4.118,10.4579,-0.1724,1.968,9.2129,-2.5953,0.8859,10.41,-1.8244,0.0506,0.2033,0.0628,0.0303,0.4188,-0.0628,-0.0468,-0.3501,-0.1666,-0.199,-0.5273,-0.0553
Inizio,1.9687,8.5933,-1.8058,1.8818,9.1506,-0.9002,1.901,9.2895,-1.4653,2.1308,11.406,-3.0454,-0.6545,0.0138,0.1639,-0.0548,0.472,0.0952,0.4885,0.0463,0.0043,0.6242,0.4906,-0.2996,-0.3593,9.8579,-1.7675,2.9497,8.3606,0.838,2.8204,8.2361,-5.4875,10.8649,20.0012,-5.0422,-1.0233,-0.4363,-0.1719,-1.0467,-0.1894,0.0484,0.3017,0.3954,-0.1697,1.1499,1.6719,-0.8924
Calcio,-0.3593,9.8579,-1.7675,2.9497,8.3606,0.838,2.8204,8.2361,-5.4875,10.8649,20.0012,-5.0422,-1.0233,-0.4363,-0.1719,-1.0467,-0.1894,0.0484,0.3017,0.3954,-0.1697,1.1499,1.6719,-0.8924,2.6681,9.604,1.5711,8.0972,12.7802,3.4477,1.1205,8.1211,-3.8834,-2.4421,19.9341,-11.9614,-0.8721,-0.5114,-0.4613,-1.6139,-0.605,0.4832,-0.2246,-0.1772,-0.1554,3.761,0.248,2.137
Calcio,2.6681,9.604,1.5711,8.0972,12.7802,3.4477,1.1205,8.1211,-3.8834,-2.4421,19.9341,-11.9614,-0.8721,-0.5114,-0.4613,-1.6139,-0.605,0.4832,-0.2246,-0.1772,-0.1554,3.761,0.248,2.137,-0.7856,12.3775,0.7329,1.4748,9.572,7.1108,3.1987,8.9639,-3.0311,2.1308,2.5905,-8.9399,-0.5475,-1.5852,-1.0962,-3.3816,-1.4622,2.6659,-0.141,-0.8051,-0.1697,3.4066,2.0476,6.0161
Calcio,-0.7856,12.3775,0.7329,1.4748,9.572,7.1108,3.1987,8.9639,-3.0311,2.1308,2.5905,-8.9399,-0.5475,-1.5852,-1.0962,-3.3816,-1.4622,2.6659,-0.141,-0.8051,-0.1697,3.4066,2.0476,6.0161,-4.8858,9.2783,5.8678,11.6119,9.1363,11.5736,3.5434,8.6095,-3.7781,2.3463,-8.9926,-5.3343,0.2155,-1.5703,-0.5529,-4.7363,-1.997,2.3663,-0.4667,-1.1196,-0.1453,3.2187,4.4123,5.6138
Calcio,-4.8858,9.2783,5.8678,11.6119,9.1363,11.5736,3.5434,8.6095,-3.7781,2.3463,-8.9926,-5.3343,0.2155,-1.5703,-0.5529,-4.7363,-1.997,2.3663,-0.4667,-1.1196,-0.1453,3.2187,4.4123,5.6138,4.2296,9.4891,2.2801,8.4611,5.5976,5.0949,-0.2634,9.7444,-0.5794,7.8817,-11.1761,-1.0104,0.1937,-0.9658,0.1272,-3.7705,-3.4843,2.0013,-0.9908,-1.2441,-0.3171,-0.2309,3.5205,4.9204
Calcio,4.2296,9.4891,2.2801,8.4611,5.5976,5.0949,-0.2634,9.7444,-0.5794,7.8817,-11.1761,-1.0104,0.1937,-0.9658,0.1272,-3.7705,-3.4843,2.0013,-0.9908,-1.2441,-0.3171,-0.2309,3.5205,4.9204,-7.7503,6.4474,0.57,6.9815,3.4764,-3.7493,1.0247,9.2177,-0.8715,-0.4357,-4.6304,-7.8865,-0.2826,1.5479,0.108,2.1194,-3.7264,2.2679,-0.6976,-2.2556,-0.1463,-2.6334,-1.4846,1.4835
Calcio,-7.7503,6.4474,0.57,6.9815,3.4764,-3.7493,1.0247,9.2177,-0.8715,-0.4357,-4.6304,-7.8865,-0.2826,1.5479,0.108,2.1194,-3.7264,2.2679,-0.6976,-2.2556,-0.1463,-2.6334,-1.4846,1.4835,-1.1352,9.2783,3.4871,2.1548,4.9129,0.7087,-13.8289,9.6726,-1.8818,21.6675,17.7746,-20.5039,0.2128,-1.2494,-0.0325,4.2314,-3.1618,-0.39,0.0388,0.8812,-0.3092,-0.5944,-0.8642,4.6592
Calcio,-1.1352,9.2783,3.4871,2.1548,4.9129,0.7087,-13.8289,9.6726,-1.8818,21.6675,17.7746,-20.5039,0.2128,-1.2494,-0.0325,4.2314,-3.1618,-0.39,0.0388,0.8812,-0.3092,-0.5944,-0.8642,4.6592,-2.5387,10.1549,1.6095,6.9001,10.9846,21.7777,0.2059,10.2424,0.2682,11.8513,5.8323,-3.553,0.1644,0.7646,0.0958,-4.6863,-7.639,0.5757,-0.3368,-0.8067,0.2405,-0.4209,0.4603,-0.4986
Calcio,-2.5387,10.1549,1.6095,6.9001,10.9846,21.7777,0.2059,10.2424,0.2682,11.8513,5.8323,-3.553,0.1644,0.7646,0.0958,-4.6863,-7.639,0.5757,-0.3368,-0.8067,0.2405,-0.4209,0.4603,-0.4986,-1.94,9.3262,2.577,22.0985,-0.067,-18.2103,-0.3639,9.3182,-2.4517,-1.0343,3.2848,-6.9959,-0.0271,1.7091,0.1304,2.2125,-3.6796,0.5731,0.2176,0.3592,0.1697,-0.5428,0.6486,-5.0625
Calcio,-1.94,9.3262,2.577,22.0985,-0.067,-18.2103,-0.3639,9.3182,-2.4517,-1.0343,3.2848,-6.9959,-0.0271,1.7091,0.1304,2.2125,-3.6796,0.5731,0.2176,0.3592,0.1697,-0.5428,0.6486,-5.0625,0.7425,9.0819,2.3136,6.0621,-2.3272,5.8083,-1.4892,9.7061,-1.154,14.2742,-2.5187,-6.8283,-0.0293,1.3494,0.058,-1.7938,-2.4621,-0.7035,0.0793,0.8822,0.0633,-0.3092,-2.7106,-3.2698
Calcio,0.7425,9.0819,2.3136,6.0621,-2.3272,5.8083,-1.4892,9.7061,-1.154,14.2742,-2.5187,-6.8283,-0.0293,1.3494,0.058,-1.7938,-2.4621,-0.7035,0.0793,0.8822,0.0633,-0.3092,-2.7106,-3.2698,-0.9772,9.2591,4.3541,10.1227,3.9265,0.1053,2.0973,9.1123,-2.6671,5.6886,-5.3247,-7.5609,0.2613,0.647,0.274,-2.6068,4.1005,-1.7161,0.2075,0.8088,0.1527,-3.1458,-3.4699,-3.9648
Calcio,-0.9772,9.2591,4.3541,10.1227,3.9265,0.1053,2.0973,9.1123,-2.6671,5.6886,-5.3247,-7.5609,0.2613,0.647,0.274,-2.6068,4.1005,-1.7161,0.2075,0.8088,0.1527,-3.1458,-3.4699,-3.9648,2.4573,10.471,4.6751,12.9718,2.988,-1.0439,1.8914,9.8593,-0.34,0.9002,5.3008,-10.1418,0.0484,0.9525,-0.1133,-1.1302,0.5869,-2.3344,0.1123,1.1504,-0.0506,-2.8122,-0.2235,-3.8573
Calcio,2.4573,10.471,4.6751,12.9718,2.988,-1.0439,1.8914,9.8593,-0.34,0.9002,5.3008,-10.1418,0.0484,0.9525,-0.1133,-1.1302,0.5869,-2.3344,0.1123,1.1504,-0.0506,-2.8122,-0.2235,-3.8573,-0.1198,11.1895,0.843,4.3383,5.6216,8.667,2.0494,9.3565,-1.8531,3.869,13.0771,-8.6287,0.8796,-0.9642,-0.2746,1.0046,1.7352,-2.577,0.513,0.339,0.066,-1.2047,-1.152,-1.1792
Calcio,-0.1198,11.1895,0.843,4.3383,5.6216,8.667,2.0494,9.3565,-1.8531,3.869,13.0771,-8.6287,0.8796,-0.9642,-0.2746,1.0046,1.7352,-2.577,0.513,0.339,0.066,-1.2047,-1.152,-1.1792,-1.3077,10.0256,-0.7185,11.5544,7.0246,3.7206,2.8922,8.6,-3.2848,3.7397,9.5002,-5.5354,0.6497,-0.0867,-0.1261,2.1822,0.919,-2.5371,0.19,0.1868,-0.0021,-0.7918,-0.7519,0.0819
Calcio,-1.3077,10.0256,-0.7185,11.5544,7.0246,3.7206,2.8922,8.6,-3.2848,3.7397,9.5002,-5.5354,0.6497,-0.0867,-0.1261,2.1822,0.919,-2.5371,0.19,0.1868,-0.0021,-0.7918,-0.7519,0.0819,-0.8622,8.8328,-2.0932,3.4477,9.8689,4.64,2.897,9.2799,-1.7669,-0.6704,8.9543,-3.7254,0.4315,0.5816,0.4156,1.6974,-0.0394,-1.5655,0.1916,0.2049,-0.0835,-1.1286,0.63,-0.2347
Calcio,-0.8622,8.8328,-2.0932,3.4477,9.8689,4.64,2.897,9.2799,-1.7669,-0.6704,8.9543,-3.7254,0.4315,0.5816,0.4156,1.6974,-0.0394,-1.5655,0.1916,0.2049,-0.0835,-1.1286,0.63,-0.2347,-1.0634,10.3465,-2.0741,5.5737,9.0022,3.1077,0.8092,9.2943,-3.4333,2.2936,9.1363,-3.7493,0.1602,0.4076,-0.0154,2.5669,2.047,-1.8315,0.0069,0.0937,-0.1777,-0.9738,0.8365,-0.1128
Calcio,-1.0634,10.3465,-2.0741,5.5737,9.0022,3.1077,0.8092,9.2943,-3.4333,2.2936,9.1363,-3.7493,0.1602,0.4076,-0.0154,2.5669,2.047,-1.8315,0.0069,0.0937,-0.1777,-0.9738,0.8365,-0.1128,-0.0144,9.2448,-1.2167,3.3758,9.3182,-1.1061,0.4693,9.6007,-2.1548,1.1684,11.0085,-0.9816,-0.3177,0.7758,-0.2634,1.1488,1.5314,-0.3539,0.1139,0.1426,-0.2192,-0.2857,-0.1799,-0.1884
Calcio,-0.0144,9.2448,-1.2167,3.3758,9.3182,-1.1061,0.4693,9.6007,-2.1548,1.1684,11.0085,-0.9816,-0.3177,0.7758,-0.2634,1.1488,1.5314,-0.3539,0.1139,0.1426,-0.2192,-0.2857,-0.1799,-0.1884,-2.6058,9.0005,-0.4119,4.2234,8.6,-1.5562,1.4509,9.0692,-3.3615,-1.1444,8.8633,-3.735,0.1144,0.2857,-0.3235,1.8661,0.5933,-0.0335,0.1389,0.1495,-0.3017,-0.2469,-0.1628,-0.1719
Fine,-2.6058,9.0005,-0.4119,4.2234,8.6,-1.5562,1.4509,9.0692,-3.3615,-1.1444,8.8633,-3.735,0.1144,0.2857,-0.3235,1.8661,0.5933,-0.0335,0.1389,0.1495,-0.3017,-0.2469,-0.1628,-0.1719,-3.0321,10.7584,2.1028,2.0303,9.7444,-0.0718,-0.5986,9.0692,-2.8443,-0.6416,9.9503,-2.1787,0.3698,0.5305,-0.2331,-0.2618,0.3767,-0.0484,0.1756,0.5188,-0.3528,-0.1101,-0.2033,-0.1362
Inizio,1.6095,7.1324,-1.7148,2.2027,9.3709,-0.3974,-0.1341,9.5193,-2.3272,3.9217,14.5567,2.4612,-1.0797,-0.1224,-0.2112,0.0383,0.3613,0.0548,0.4092,-0.4049,0.1304,0.3523,0.7003,-0.4379,-4.0476,7.8317,-2.2992,4.6112,8.8155,-2.1356,3.1747,7.9296,-5.0278,5.5306,20.1257,-6.2441,-0.5236,-1.8746,0.2868,0.2272,-0.083,0.2772,0.4991,-0.1261,0.0814,1.7528,0.0633,1.2366
Calcio,-4.0476,7.8317,-2.2992,4.6112,8.8155,-2.1356,3.1747,7.9296,-5.0278,5.5306,20.1257,-6.2441,-0.5236,-1.8746,0.2868,0.2272,-0.083,0.2772,0.4991,-0.1261,0.0814,1.7528,0.0633,1.2366,-0.661,6.615,-0.2778,5.7988,8.4084,2.8299,4.9895,6.4691,-9.2225,-5.9711,22.4432,-15.4713,-0.6784,-0.1788,-1.1797,-1.7666,0.2969,0.0426,-0.0756,-0.2293,-0.0048,4.1377,-0.4172,3.0847
Calcio,-0.661,6.615,-0.2778,5.7988,8.4084,2.8299,4.9895,6.4691,-9.2225,-5.9711,22.4432,-15.4713,-0.6784,-0.1788,-1.1797,-1.7666,0.2969,0.0426,-0.0756,-0.2293,-0.0048,4.1377,-0.4172,3.0847,0.0575,9.0388,-0.206,9.5193,5.5881,7.6327,6.6319,8.4898,-3.735,0.182,-1.5419,-12.4594,-0.5204,-1.9529,-0.331,-6.0906,-2.0348,2.7255,-0.1219,-1.1196,0.2214,2.2546,3.1485,5.9096
Calcio,0.0575,9.0388,-0.206,9.5193,5.5881,7.6327,6.6319,8.4898,-3.735,0.182,-1.5419,-12.4594,-0.5204,-1.9529,-0.331,-6.0906,-2.0348,2.7255,-0.1219,-1.1196,0.2214,2.2546,3.1485,5.9096,3.0992,11.1129,8.9957,12.9478,12.3541,7.2832,4.5346,8.3414,-5.1715,5.6455,-8.4324,-1.6137,0.3922,0.4459,-1.1893,-4.8497,-2.5371,2.7883,-0.6689,-1.7927,0.0867,-0.1,5.7894,2.742
Calcio,3.0992,11.1129,8.9957,12.9478,12.3541,7.2832,4.5346,8.3414,-5.1715,5.6455,-8.4324,-1.6137,0.3922,0.4459,-1.1893,-4.8497,-2.5371,2.7883,-0.6689,-1.7927,0.0867,-0.1,5.7894,2.742,-0.2299,2.7447,3.0417,10.8553,4.3431,4.1037,1.7909,6.5218,-6.45,0.2777,-11.0038,-0.929,0.5098,-1.7028,-0.1618,-3.505,-2.8878,2.9282,-1.3665,-2.1934,0.0383,-1.0195,3.8344,2.6547
Calcio,-0.2299,2.7447,3.0417,10.8553,4.3431,4.1037,1.7909,6.5218,-6.45,0.2777,-11.0038,-0.929,0.5098,-1.7028,-0.1618,-3.505,-2.8878,2.9282,-1.3665,-2.1934,0.0383,-1.0195,3.8344,2.6547,-16.0993,6.4474,2.6441,3.6919,1.5802,2.7725,-0.2298,9.9407,6.201,11.1618,9.7875,17.7602,-0.0112,1.4527,0.0511,0.7189,-4.1446,2.6297,-1.1632,-1.64,-0.365,2.4185,-2.9569,3.5199
Calcio,-16.0993,6.4474,2.6441,3.6919,1.5802,2.7725,-0.2298,9.9407,6.201,11.1618,9.7875,17.7602,-0.0112,1.4527,0.0511,0.7189,-4.1446,2.6297,-1.1632,-1.64,-0.365,2.4185,-2.9569,3.5199,2.7112,8.6796,3.3482,1.3408,4.3239,-0.1532,-5.9807,10.3956,-0.1293,8.5377,-26.5852,-14.7579,-0.2203,-0.4927,-0.1735,3.0682,-2.7606,1.6405,-0.3613,0.1985,-0.5837,-1.3569,5.792,-7.5065
Calcio,2.7112,8.6796,3.3482,1.3408,4.3239,-0.1532,-5.9807,10.3956,-0.1293,8.5377,-26.5852,-14.7579,-0.2203,-0.4927,-0.1735,3.0682,-2.7606,1.6405,-0.3613,0.1985,-0.5837,-1.3569,5.792,-7.5065,-4.1961,10.0495,3.6021,7.197,-6.5553,0.7997,3.4141,8.8202,-2.0111,5.5833,3.1699,-2.4565,0.2607,0.1634,0.3118,3.9121,-4.3479,0.9147,-0.4491,-0.5593,0.4832,-1.1616,0.6566,-0.6348
Calcio,-4.1961,10.0495,3.6021,7.197,-6.5553,0.7997,3.4141,8.8202,-2.0111,5.5833,3.1699,-2.4565,0.2607,0.1634,0.3118,3.9121,-4.3479,0.9147,-0.4491,-0.5593,0.4832,-1.1616,0.6566,-0.6348,-3.2237,8.6316,3.0848,29.2859,8.983,-16.4482,-0.9577,9.0597,-3.0071,-4.4819,-4.1946,-1.6903,0.422,0.1187,0.0873,0.712,-4.6586,0.3837,0.1591,0.977,0.1735,-2.0417,-0.6119,-4.9582
Calcio,-3.2237,8.6316,3.0848,29.2859,8.983,-16.4482,-0.9577,9.0597,-3.0071,-4.4819,-4.1946,-1.6903,0.422,0.1187,0.0873,0.712,-4.6586,0.3837,0.1591,0.977,0.1735,-2.0417,-0.6119,-4.9582,-0.3257,9.4028,2.7112,7.7812,-5.2625,3.4381,2.4038,9.3374,-0.431,19.8671,-3.1603,-4.2282,0.2474,0.5646,-0.0218,-1.3324,-2.933,-1.4298,0.0351,0.2629,0.2597,1.5186,0.6886,-4.1366
Calcio,-0.3257,9.4028,2.7112,7.7812,-5.2625,3.4381,2.4038,9.3374,-0.431,19.8671,-3.1603,-4.2282,0.2474,0.5646,-0.0218,-1.3324,-2.933,-1.4298,0.0351,0.2629,0.2597,1.5186,0.6886,-4.1366,-1.0825,8.9334,1.9495,3.9217,-0.2538,1.3024,0.9864,9.9982,0.4022,9.0453,0.2729,-6.426,0.4193,-0.7769,0.4645,-2.0433,6.586,-1.3909,0.4874,0.3065,0.3081,-0.9594,-1.1605,-3.3065
Calcio,-1.0825,8.9334,1.9495,3.9217,-0.2538,1.3024,0.9864,9.9982,0.4022,9.0453,0.2729,-6.426,0.4193,-0.7769,0.4645,-2.0433,6.586,-1.3909,0.4874,0.3065,0.3081,-0.9594,-1.1605,-3.3065,-0.8622,10.1309,0.9915,8.9735,1.2737,0.2298,2.3463,9.0405,-2.1691,4.8937,4.7501,-6.9001,0.738,0.3523,0.0926,0.5981,-1.9949,-1.5479,0.6651,0.8977,0.1548,-0.9259,-0.5412,-2.3674
Calcio,-0.8622,10.1309,0.9915,8.9735,1.2737,0.2298,2.3463,9.0405,-2.1691,4.8937,4.7501,-6.9001,0.738,0.3523,0.0926,0.5981,-1.9949,-1.5479,0.6651,0.8977,0.1548,-0.9259,-0.5412,-2.3674,1.3604,9.0867,-2.2513,6.5553,2.9497,3.0933,1.561,8.327,-4.0845,6.8235,6.9767,-6.4356,0.7678,0.1979,-0.183,0.1995,1.0408,-1.6613,0.6327,0.3682,-0.0633,-0.8615,-1.0195,-1.6171
Calcio,1.3604,9.0867,-2.2513,6.5553,2.9497,3.0933,1.561,8.327,-4.0845,6.8235,6.9767,-6.4356,0.7678,0.1979,-0.183,0.1995,1.0408,-1.6613,0.6327,0.3682,-0.0633,-0.8615,-1.0195,-1.6171,0.7089,9.9393,0.0335,11.7268,3.8307,0.929,2.964,9.1075,-3.0454,7.853,8.0828,-7.3885,0.2251,-0.0952,0.1889,1.3595,2.17,-1.806,0.1862,0.3214,0.0277,-0.7306,-1.4984,-0.3858
Calcio,0.7089,9.9393,0.0335,11.7268,3.8307,0.929,2.964,9.1075,-3.0454,7.853,8.0828,-7.3885,0.2251,-0.0952,0.1889,1.3595,2.17,-1.806,0.1862,0.3214,0.0277,-0.7306,-1.4984,-0.3858,-2.4956,8.6508,-0.3257,10.4483,4.142,3.7924,2.557,9.572,-2.6911,4.7932,9.6391,-7.9104,0.3491,-1.1925,-0.1522,1.4399,0.5199,-1.7097,0.066,-0.6066,0.2363,-0.6087,-2.1311,0.125
Calcio,-2.4956,8.6508,-0.3257,10.4483,4.142,3.7924,2.557,9.572,-2.6911,4.7932,9.6391,-7.9104,0.3491,-1.1925,-0.1522,1.4399,0.5199,-1.7097,0.066,-0.6066,0.2363,-0.6087,-2.1311,0.125,-1.5376,9.1729,-0.9532,7.2592,6.517,3.1891,0.6943,8.667,-3.4429,3.2609,10.1035,-4.8554,0.4901,0.4534,-0.174,1.7331,1.0552,-2.187,-0.0351,-0.464,0.1485,-0.4826,-1.4793,-0.3081
